UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1268.0,1654.0,2714.0
137759,11,128,78.0,20.0,30.0
137759,11,1202,357.0,420.0,425.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,114,45.0,4.0,17.0
137759,11,2457,846.0,427.0,1184.0
137759,1,6030,812.0,1654.0,2714.0
137759,2,6030,621.0,1654.0,2714.0
137759,3,6030,604.0,1654.0,2714.0
137759,11,369,17.0,12.0,340.0
137759,11,2645,191.0,1051.0,1403.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,183,142.0,3.0,38.0
137759,11,4954,1053.0,949.0,2714.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2445.0
137759,3,6030,1314.0,1654.0,2429.0
137759,11,114,65.0,6.0,16.0
137759,11,2877,892.0,703.0,1282.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,151,30.0,37.0,84.0
137759,11,6030,783.0,1463.0,2714.0
137759,1,6030,1227.0,1654.0,2714.0
137759,2,6030,1071.0,1654.0,2714.0
137759,3,6030,1050.0,1654.0,2714.0
137759,11,114,21.0,7.0,19.0
137759,11,3723,156.0,858.0,2709.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,114,13.0,11.0,54.0
137759,11,5398,1210.0,1116.0,2714.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,377,54.0,12.0,311.0
137759,11,2897,381.0,920.0,1596.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,43.0,1654.0,2714.0
137759,3,6030,43.0,1654.0,2714.0
137759,11,114,0.0,2.0,16.0
137759,11,6030,1314.0,1350.0,2714.0
137759,1,6030,353.0,1651.0,2714.0
137759,2,6030,3.0,1285.0,2714.0
137759,3,6030,3.0,1285.0,2714.0
137759,11,114,0.0,2.0,20.0
137759,11,6030,350.0,366.0,2714.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,187.0,1654.0,2714.0
137759,3,6030,187.0,1654.0,2714.0
137759,11,114,0.0,5.0,16.0
137759,11,6030,1314.0,1654.0,2220.0
137759,1,6030,607.0,1654.0,2714.0
137759,2,6030,17.0,1654.0,2714.0
137759,3,6030,17.0,1654.0,2714.0
137759,11,6030,590.0,920.0,2714.0
137759,1,6030,145.0,1654.0,2714.0
137759,2,6030,20.0,1654.0,2714.0
137759,3,6030,20.0,1654.0,2714.0
137759,11,114,0.0,2.0,68.0
137759,11,3898,125.0,433.0,2714.0
137759,1,6030,48.0,1654.0,2714.0
137759,2,6030,5.0,1654.0,2714.0
137759,3,6030,5.0,1654.0,2714.0
137759,11,114,0.0,2.0,16.0
137759,11,6030,43.0,397.0,2714.0
137759,1,3140,21.0,1136.0,1983.0
137759,11,3140,21.0,1136.0,1983.0
137759,1,6030,10.0,1654.0,2714.0
137759,2,6030,10.0,1654.0,2714.0
137759,3,6030,10.0,1654.0,2714.0
137759,11,114,0.0,2.0,40.0
137759,11,2961,0.0,286.0,2675.0
137759,1,6030,98.0,1654.0,2714.0
137759,2,6030,97.0,1654.0,2714.0
137759,3,6030,97.0,1654.0,2714.0
137759,11,1976,1.0,64.0,1911.0
137759,1,948,1.0,2.0,947.0
137759,2,114,1.0,2.0,16.0
137759,3,114,1.0,2.0,16.0
137759,11,937,0.0,2.0,937.0
137759,1,114,6.0,3.0,16.0
137759,2,114,6.0,3.0,16.0
137759,3,114,6.0,3.0,16.0
137759,1,114,11.0,2.0,69.0
137759,2,114,4.0,2.0,35.0
137759,3,114,4.0,2.0,22.0
137759,11,114,0.0,2.0,16.0
137759,11,114,7.0,2.0,34.0
137759,1,849,33.0,210.0,606.0
137759,2,808,0.0,210.0,598.0
137759,3,808,0.0,210.0,598.0
137759,11,114,33.0,2.0,16.0
137759,1,623,4.0,222.0,397.0
137759,11,623,4.0,222.0,397.0
137759,1,5388,1314.0,1152.0,1534.0
137759,2,5388,1314.0,1152.0,1534.0
137759,3,4271,1314.0,1028.0,987.0
137759,11,1117,446.0,124.0,547.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2098,1040.0,264.0,794.0
137759,1,415,0.0,415.0,16.0
137759,2,415,0.0,415.0,16.0
137759,3,415,0.0,415.0,16.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1468,639.0,150.0,679.0
137759,1,4919,1314.0,840.0,1489.0
137759,2,4919,1314.0,840.0,1489.0
137759,3,3439,1314.0,707.0,664.0
137759,11,1480,522.0,133.0,825.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,986,661.0,72.0,253.0
137759,1,6030,1314.0,1654.0,2028.0
137759,2,6030,1314.0,1654.0,2028.0
137759,3,6030,1314.0,1654.0,1759.0
137759,11,3896,1314.0,281.0,269.0
137759,1,6030,0.0,204.0,2714.0
137759,2,6030,0.0,124.0,2714.0
137759,3,6030,0.0,124.0,2714.0
137759,11,204,0.0,2.0,204.0
137759,11,2145,0.0,80.0,2065.0
137759,1,777,0.0,314.0,463.0
137759,2,246,0.0,86.0,160.0
137759,3,238,0.0,85.0,153.0
137759,11,114,0.0,2.0,16.0
137759,11,531,0.0,228.0,303.0
137759,1,3744,1314.0,921.0,1364.0
137759,2,1699,35.0,480.0,1184.0
137759,3,1691,35.0,479.0,1177.0
137759,11,114,0.0,2.0,16.0
137759,11,2045,1314.0,441.0,180.0
137759,1,355,66.0,263.0,26.0
137759,2,328,39.0,263.0,26.0
137759,3,328,39.0,263.0,26.0
137759,11,114,27.0,2.0,16.0
137759,1,114,8.0,34.0,22.0
137759,11,114,8.0,34.0,22.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2281.0
137759,11,1836,393.0,122.0,1321.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1541,411.0,119.0,1011.0
137759,1,1903,221.0,770.0,912.0
137759,11,1903,221.0,770.0,912.0
137759,1,6030,1314.0,198.0,497.0
137759,2,6030,1314.0,198.0,497.0
137759,3,6030,1314.0,172.0,162.0
137759,11,1406,1045.0,26.0,335.0
137759,1,390,123.0,248.0,19.0
137759,2,379,112.0,248.0,19.0
137759,3,373,108.0,248.0,17.0
137759,11,114,4.0,2.0,16.0
137759,11,114,11.0,2.0,16.0
137759,1,114,0.0,2.0,111.0
137759,2,114,0.0,2.0,111.0
137759,3,114,0.0,2.0,111.0
137759,1,3724,18.0,141.0,2714.0
137759,11,3724,18.0,141.0,2714.0
137759,1,2349,711.0,1007.0,631.0
137759,2,2349,711.0,1007.0,631.0
137759,3,1801,530.0,896.0,375.0
137759,11,548,181.0,111.0,256.0
137759,1,291,23.0,2.0,268.0
137759,2,291,23.0,2.0,268.0
137759,3,291,23.0,2.0,268.0
137759,1,4082,1314.0,843.0,1842.0
137759,2,4082,1314.0,843.0,1842.0
137759,3,2497,1221.0,675.0,601.0
137759,11,1585,176.0,168.0,1241.0
137759,1,5832,1314.0,1522.0,1080.0
137759,2,5832,1314.0,1522.0,1080.0
137759,3,4557,1314.0,1387.0,696.0
137759,11,1275,756.0,135.0,384.0
137759,1,6030,1314.0,1654.0,1776.0
137759,2,6030,1314.0,1654.0,1776.0
137759,3,6030,1314.0,1654.0,1583.0
137759,11,1221,922.0,106.0,193.0
137759,1,5113,1314.0,1645.0,1645.0
137759,2,5113,1314.0,1645.0,1645.0
137759,3,4312,1314.0,1544.0,1244.0
137759,11,801,299.0,101.0,401.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,1848.0
137759,11,2899,807.0,317.0,1775.0
137759,1,6030,1314.0,1654.0,1526.0
137759,2,6030,1314.0,1654.0,1526.0
137759,3,6030,1314.0,1596.0,1064.0
137759,11,1516,936.0,118.0,462.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1658,382.0,96.0,1180.0
137759,1,6030,1314.0,1654.0,2013.0
137759,2,6030,1314.0,1654.0,2013.0
137759,3,6030,1314.0,1654.0,1633.0
137759,11,2041,1314.0,242.0,380.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,1825.0
137759,11,1718,661.0,146.0,911.0
137759,1,114,5.0,79.0,17.0
137759,2,114,0.0,74.0,16.0
137759,3,114,0.0,74.0,16.0
137759,11,114,5.0,5.0,16.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1710,1194.0,162.0,354.0
137759,1,1877,271.0,555.0,1051.0
137759,2,1139,54.0,381.0,704.0
137759,3,1139,54.0,381.0,704.0
137759,11,738,217.0,174.0,347.0
137759,1,114,0.0,2.0,62.0
137759,11,114,0.0,2.0,62.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,4356,1314.0,202.0,1039.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,3592,1090.0,672.0,1830.0
137759,1,6030,1314.0,1654.0,2246.0
137759,2,6030,1314.0,1654.0,2246.0
137759,3,6030,1314.0,1654.0,1777.0
137759,11,1211,436.0,306.0,469.0
137759,1,1814,31.0,1396.0,387.0
137759,2,1780,31.0,1363.0,386.0
137759,3,1780,31.0,1363.0,386.0
137759,11,114,0.0,33.0,16.0
137759,1,1383,536.0,249.0,598.0
137759,2,1383,536.0,249.0,598.0
137759,3,1243,449.0,243.0,551.0
137759,11,140,87.0,6.0,47.0
137759,1,1000,169.0,797.0,34.0
137759,11,1000,169.0,797.0,34.0
137759,1,335,57.0,278.0,16.0
137759,11,335,57.0,278.0,16.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2241,1309.0,168.0,764.0
137759,1,114,28.0,2.0,38.0
137759,11,114,28.0,2.0,38.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,4128,1314.0,383.0,2311.0
137759,1,3032,446.0,1093.0,1493.0
137759,2,1744,322.0,565.0,857.0
137759,3,1743,322.0,565.0,856.0
137759,11,114,0.0,2.0,16.0
137759,11,1288,124.0,528.0,636.0
137759,1,2089,1314.0,275.0,499.0
137759,11,2089,1314.0,275.0,499.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1944,1004.0,166.0,774.0
137759,1,4561,1314.0,1165.0,1329.0
137759,2,4561,1314.0,1165.0,1329.0
137759,3,3805,1314.0,992.0,1134.0
137759,11,756,388.0,173.0,195.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2653.0
137759,11,1308,637.0,127.0,544.0
137759,1,661,0.0,661.0,16.0
137759,2,661,0.0,661.0,16.0
137759,3,661,0.0,661.0,16.0
137759,1,2661,769.0,958.0,934.0
137759,2,601,108.0,480.0,16.0
137759,3,601,108.0,480.0,16.0
137759,11,2060,661.0,478.0,921.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2295.0
137759,11,1325,687.0,116.0,522.0
137759,1,172,10.0,15.0,147.0
137759,11,172,10.0,15.0,147.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1868,670.0,130.0,1068.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1292,280.0,117.0,895.0
137759,1,959,224.0,558.0,177.0
137759,2,564,73.0,398.0,93.0
137759,3,564,73.0,398.0,93.0
137759,11,395,151.0,160.0,84.0
137759,1,6025,627.0,1654.0,2097.0
137759,2,5461,511.0,1654.0,1856.0
137759,3,5373,428.0,1654.0,1853.0
137759,11,114,83.0,2.0,16.0
137759,11,564,116.0,207.0,241.0
137759,1,393,340.0,2.0,53.0
137759,2,159,159.0,2.0,16.0
137759,3,158,158.0,2.0,16.0
137759,11,114,1.0,2.0,16.0
137759,11,234,181.0,2.0,53.0
137759,1,6030,1314.0,1654.0,2027.0
137759,2,6030,1314.0,1654.0,2027.0
137759,3,6030,1314.0,1654.0,1851.0
137759,11,795,427.0,192.0,176.0
137759,1,614,0.0,21.0,593.0
137759,2,614,0.0,21.0,593.0
137759,3,614,0.0,21.0,593.0
137759,1,6030,1314.0,1654.0,2081.0
137759,2,6030,1314.0,1654.0,2081.0
137759,3,6030,1314.0,1654.0,1497.0
137759,11,2066,1251.0,231.0,584.0
137759,1,187,0.0,71.0,116.0
137759,2,187,0.0,71.0,116.0
137759,3,187,0.0,71.0,116.0
137759,1,114,39.0,2.0,67.0
137759,2,114,14.0,2.0,27.0
137759,3,114,14.0,2.0,16.0
137759,11,114,0.0,2.0,27.0
137759,11,114,25.0,2.0,40.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,4897,1314.0,1615.0,1461.0
137759,11,2189,522.0,308.0,1359.0
137759,1,500,198.0,156.0,146.0
137759,2,397,130.0,121.0,146.0
137759,3,395,130.0,121.0,144.0
137759,11,114,0.0,2.0,16.0
137759,11,114,68.0,35.0,16.0
137759,1,5662,1314.0,1654.0,2348.0
137759,2,3365,652.0,1351.0,1362.0
137759,3,3363,652.0,1351.0,1360.0
137759,11,114,0.0,2.0,16.0
137759,11,2297,717.0,594.0,986.0
137759,1,760,0.0,492.0,268.0
137759,2,729,0.0,463.0,266.0
137759,3,729,0.0,463.0,266.0
137759,11,114,0.0,29.0,16.0
137759,1,2519,1171.0,348.0,1000.0
137759,2,2519,1171.0,348.0,1000.0
137759,3,2234,952.0,331.0,951.0
137759,11,285,219.0,17.0,49.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,1495.0
137759,11,2904,1080.0,345.0,1479.0
137759,1,1694,730.0,315.0,649.0
137759,2,1694,730.0,315.0,649.0
137759,3,1431,600.0,300.0,531.0
137759,11,263,130.0,15.0,118.0
137759,1,114,17.0,26.0,16.0
137759,2,114,17.0,26.0,16.0
137759,3,114,17.0,26.0,16.0
137759,1,587,14.0,500.0,73.0
137759,11,587,14.0,500.0,73.0
137759,1,153,74.0,12.0,67.0
137759,2,114,17.0,2.0,16.0
137759,3,114,17.0,2.0,16.0
137759,11,122,57.0,11.0,54.0
137759,1,1614,36.0,2.0,1578.0
137759,11,351,36.0,2.0,315.0
137759,1,4280,544.0,941.0,2714.0
137759,2,1015,118.0,324.0,573.0
137759,3,910,114.0,283.0,513.0
137759,11,114,4.0,41.0,60.0
137759,11,3265,426.0,617.0,2222.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1732,1000.0,252.0,480.0
137759,1,1636,538.0,960.0,138.0
137759,2,477,370.0,94.0,16.0
137759,3,114,22.0,88.0,16.0
137759,11,363,348.0,6.0,16.0
137759,11,1159,168.0,866.0,125.0
137759,1,6030,1314.0,1479.0,999.0
137759,2,6030,1314.0,1479.0,999.0
137759,3,5796,1314.0,1408.0,697.0
137759,11,1588,1215.0,71.0,302.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2370.0
137759,11,2476,1314.0,227.0,708.0
137759,1,4913,1314.0,621.0,560.0
137759,2,4913,1314.0,621.0,560.0
137759,3,3586,1314.0,558.0,365.0
137759,11,1327,1069.0,63.0,195.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1812,634.0,236.0,942.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2017.0
137759,11,3331,1314.0,336.0,1103.0
137759,1,2606,658.0,238.0,1710.0
137759,2,1765,534.0,238.0,993.0
137759,3,1496,265.0,238.0,993.0
137759,11,269,269.0,2.0,16.0
137759,11,841,124.0,2.0,717.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,1548.0
137759,11,2641,1116.0,171.0,1354.0
137759,1,6030,1314.0,1654.0,1998.0
137759,2,6030,1314.0,1654.0,1998.0
137759,3,6030,1314.0,1654.0,1078.0
137759,11,2228,1218.0,90.0,920.0
137759,1,6030,1314.0,1654.0,1346.0
137759,2,6030,1314.0,1654.0,1346.0
137759,3,6030,1314.0,1654.0,908.0
137759,11,1082,565.0,79.0,438.0
137759,1,6030,635.0,1654.0,2714.0
137759,2,6030,7.0,1214.0,2714.0
137759,3,6030,7.0,1187.0,2714.0
137759,11,161,0.0,27.0,134.0
137759,11,2866,628.0,550.0,1688.0
137759,1,263,0.0,251.0,16.0
137759,2,263,0.0,251.0,16.0
137759,3,263,0.0,251.0,16.0
137759,1,952,242.0,538.0,172.0
137759,2,952,242.0,538.0,172.0
137759,3,952,242.0,538.0,172.0
137759,1,4283,542.0,934.0,2714.0
137759,2,4283,542.0,934.0,2714.0
137759,3,3648,402.0,900.0,2346.0
137759,11,635,140.0,34.0,461.0
137759,1,3554,1293.0,897.0,1364.0
137759,2,3554,1293.0,897.0,1364.0
137759,3,2353,1004.0,742.0,607.0
137759,11,1201,289.0,155.0,757.0
137759,1,6030,1314.0,1654.0,2327.0
137759,2,6030,1314.0,1654.0,2327.0
137759,3,6030,1314.0,1654.0,2047.0
137759,11,1881,1314.0,148.0,280.0
137759,1,6030,1314.0,1208.0,927.0
137759,2,6030,1314.0,1208.0,927.0
137759,3,4784,1314.0,991.0,476.0
137759,11,1730,1062.0,217.0,451.0
137759,1,6030,1314.0,1654.0,1048.0
137759,2,6030,1314.0,1654.0,1048.0
137759,3,6030,1314.0,1654.0,962.0
137759,11,766,613.0,67.0,86.0
137759,1,5747,1314.0,1636.0,1908.0
137759,2,5747,1314.0,1636.0,1908.0
137759,3,4733,1314.0,1422.0,1648.0
137759,11,1014,540.0,214.0,260.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2556.0
137759,11,1569,801.0,313.0,455.0
137759,1,657,184.0,358.0,115.0
137759,2,114,6.0,9.0,16.0
137759,3,114,5.0,7.0,16.0
137759,11,114,1.0,2.0,16.0
137759,11,639,178.0,349.0,112.0
137759,1,6030,1314.0,1654.0,2493.0
137759,2,6030,1314.0,1654.0,2493.0
137759,3,5347,1314.0,1654.0,1657.0
137759,11,1167,255.0,76.0,836.0
137759,1,6030,1314.0,1654.0,1918.0
137759,2,6030,1314.0,1654.0,1918.0
137759,3,6030,1314.0,1654.0,1638.0
137759,11,1518,1095.0,143.0,280.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,3183,775.0,230.0,2178.0
137759,1,2440,174.0,1427.0,839.0
137759,2,1797,128.0,1128.0,541.0
137759,3,1778,111.0,1128.0,539.0
137759,11,114,17.0,2.0,16.0
137759,11,643,46.0,299.0,298.0
137759,1,6030,229.0,1654.0,2714.0
137759,2,6030,229.0,1654.0,2714.0
137759,3,6030,188.0,1654.0,2714.0
137759,11,2075,41.0,102.0,1932.0
137759,1,864,153.0,22.0,689.0
137759,2,832,153.0,22.0,657.0
137759,3,785,147.0,19.0,619.0
137759,11,114,6.0,3.0,38.0
137759,1,4041,1314.0,1362.0,831.0
137759,2,4041,1314.0,1362.0,831.0
137759,3,3301,1314.0,1216.0,606.0
137759,11,740,369.0,146.0,225.0
137759,1,1198,192.0,1006.0,16.0
137759,2,1198,192.0,1006.0,16.0
137759,3,1198,192.0,1006.0,16.0
137759,1,6030,1314.0,764.0,2714.0
137759,2,6030,1314.0,208.0,2714.0
137759,3,6030,1314.0,199.0,2714.0
137759,11,492,225.0,9.0,258.0
137759,11,6030,1314.0,556.0,2714.0
137759,1,2670,1225.0,2.0,1445.0
137759,11,2670,1225.0,2.0,1445.0
137759,1,294,13.0,45.0,236.0
137759,2,229,0.0,44.0,185.0
137759,3,229,0.0,44.0,185.0
137759,11,114,13.0,2.0,51.0
137759,1,333,0.0,333.0,16.0
137759,2,333,0.0,333.0,16.0
137759,3,333,0.0,333.0,16.0
137759,1,625,0.0,625.0,16.0
137759,2,625,0.0,625.0,16.0
137759,3,625,0.0,625.0,16.0
137759,1,231,0.0,231.0,16.0
137759,2,231,0.0,231.0,16.0
137759,3,231,0.0,231.0,16.0
137759,1,164,10.0,53.0,101.0
137759,2,114,0.0,2.0,23.0
137759,3,114,0.0,2.0,23.0
137759,11,140,10.0,52.0,78.0
137759,1,201,7.0,29.0,165.0
137759,11,201,7.0,29.0,165.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,1912.0
137759,11,1938,730.0,137.0,1071.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,978,335.0,117.0,526.0
137759,1,1312,0.0,1312.0,16.0
137759,2,1268,0.0,1268.0,16.0
137759,3,1264,0.0,1264.0,16.0
137759,11,114,0.0,4.0,16.0
137759,11,114,0.0,44.0,16.0
137759,1,6030,1314.0,1654.0,1050.0
137759,2,6030,1314.0,1654.0,1050.0
137759,3,5635,1314.0,1654.0,822.0
137759,11,704,419.0,57.0,228.0
137759,1,1116,514.0,241.0,361.0
137759,2,590,151.0,241.0,198.0
137759,3,590,151.0,241.0,198.0
137759,11,526,363.0,2.0,163.0
137759,1,730,0.0,730.0,16.0
137759,2,730,0.0,730.0,16.0
137759,3,730,0.0,730.0,16.0
137759,1,1129,493.0,2.0,635.0
137759,2,114,19.0,2.0,16.0
137759,3,114,19.0,2.0,16.0
137759,11,1097,474.0,2.0,623.0
137759,1,1068,713.0,139.0,216.0
137759,2,398,332.0,51.0,16.0
137759,3,398,332.0,51.0,16.0
137759,11,670,381.0,88.0,201.0
137759,1,114,0.0,109.0,16.0
137759,11,114,0.0,109.0,16.0
137759,1,870,30.0,592.0,248.0
137759,2,848,20.0,580.0,248.0
137759,3,772,11.0,574.0,187.0
137759,11,114,9.0,6.0,61.0
137759,11,114,10.0,12.0,16.0
137759,1,6030,30.0,2.0,2714.0
137759,11,2983,30.0,2.0,2714.0
137759,1,4639,1314.0,281.0,2012.0
137759,2,4639,1314.0,281.0,2012.0
137759,3,4087,1314.0,251.0,1776.0
137759,11,552,286.0,30.0,236.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2598,1245.0,225.0,1128.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2419,662.0,99.0,1658.0
137759,1,6030,1314.0,1078.0,2714.0
137759,2,3662,118.0,28.0,2714.0
137759,3,3656,118.0,28.0,2714.0
137759,11,114,0.0,2.0,16.0
137759,11,6030,1314.0,1050.0,2336.0
137759,1,4319,537.0,1262.0,2520.0
137759,2,3154,201.0,732.0,2221.0
137759,3,3149,201.0,731.0,2217.0
137759,11,114,0.0,2.0,16.0
137759,11,1165,336.0,530.0,299.0
137759,1,4113,1314.0,1573.0,1157.0
137759,2,4113,1314.0,1573.0,1157.0
137759,3,2757,832.0,1227.0,698.0
137759,11,1356,551.0,346.0,459.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,3543,1314.0,447.0,1699.0
137759,1,126,1.0,22.0,103.0
137759,11,126,1.0,22.0,103.0
137759,1,3460,253.0,352.0,2714.0
137759,2,2313,29.0,170.0,2114.0
137759,3,2301,18.0,170.0,2113.0
137759,11,114,11.0,2.0,16.0
137759,11,1147,224.0,182.0,741.0
137759,1,4006,1313.0,982.0,1711.0
137759,2,4006,1313.0,982.0,1711.0
137759,3,3211,1099.0,911.0,1201.0
137759,11,795,214.0,71.0,510.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,1745,377.0,134.0,1234.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2830,1314.0,240.0,682.0
137759,1,6030,1314.0,1654.0,2328.0
137759,2,6030,1314.0,1654.0,2328.0
137759,3,6030,1314.0,1654.0,2177.0
137759,11,1772,1314.0,90.0,151.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2591.0
137759,11,2353,1314.0,161.0,400.0
137759,1,1911,343.0,2.0,1568.0
137759,2,704,35.0,2.0,669.0
137759,3,674,35.0,2.0,639.0
137759,11,114,0.0,2.0,30.0
137759,11,1207,308.0,2.0,899.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2543.0
137759,11,2226,785.0,106.0,1335.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,3194,1314.0,330.0,1550.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,2440,844.0,204.0,1392.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,932.0,1654.0,2714.0
137759,3,6030,901.0,1654.0,2714.0
137759,11,384,31.0,68.0,285.0
137759,11,5208,524.0,847.0,2714.0
137759,1,6030,970.0,2.0,2714.0
137759,11,3146,970.0,2.0,2176.0
137759,1,6030,1314.0,1654.0,2714.0
137759,2,6030,1314.0,1654.0,2714.0
137759,3,6030,1314.0,1654.0,2714.0
137759,11,926,68.0,143.0,715.0
137759,11,3321,508.0,1415.0,1398.0
137759,1,6030,520.0,731.0,2714.0
137759,2,6018,21.0,341.0,2714.0
137759,3,5980,21.0,339.0,2714.0
