UNITID,F2A01,F2A19,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A17,F2A18,F2B01,F2B02,F2B04,F2B05,F2B07,F2C01,F2C02,F2C03,F2C05,F2C06,F2C07,F2C08,F2C10,F2C13,F2C131,F2C16,F2C161,F2C17,F2C171,F2D01,F2D012,F2D05,F2D052,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D10,F2D102,F2D103,F2D12,F2D122,F2D15,F2D152,F2D16,F2D162,F2D163,F2D164,F2D172,F2D173,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07   
180647,0.0,24930700.0,51713377.0,20045486.0,1148456.0,31444437.0,223454.0,0.0,223454.0,31667891.0,1593370.0,33226764.0,10096366.0,3368284.0,48284784.0,23354084.0,28586234.0,27513140.0,1073094.0,30594797.0,31667891.0,1556970.0,2109751.0,92322.0,768845.0,178904.0,4706792.0,2053785.0,2288852.0,900928.0,900928.0,0.0,0.0,0.0,0.0,535846,535846,19678844,0,1899862,133761,0,1766101,928689,133761,0,794928,-964014,-964014,0,528977.0,528977.0,1823503,1302394,28586234,6561947,0,22024287,0,0,28586234,6561947,0,22024287,11034041,6276884,1097356,582154,1726387,1289070,8547379,2487699,759238.0,289902.0,27513140,11442838,3220765,2862663,1461501,63704,8461669,1,19885216.0,16431200.0,-3454016.0,1426552.0,-3906889.0,-973679.0,1053619.0,8118917.0,1073094.0,30594797.0,13783594.0,1148456.0,27513140.0
180814,78347385.0,76785550.0,223389878.0,29278771.0,22758.0,162762877.0,31348230.0,16474515.0,14873715.0,194111107.0,14088993.0,86720178.0,40222761.0,120008.0,141151940.0,64366390.0,109418559.0,119798460.0,-10379901.0,204491008.0,194111107.0,16168899.0,6004892.0,614521.0,1149061.0,3839804.0,27777177.0,2945086.0,2945086.0,0.0,0.0,0.0,0.0,2945086.0,2945086.0,104434859,104434859,9499896,9499896,2032831,0,1436653,596178,2032831,0,1436653,596178,-9042330,-6745236,-2297094,934464.0,934464.0,944318,944318,109418559,109682822,-860441,596178,2333438,-2333438,109418559,112016260,-3193879,596178,25760819,19956806,8850420,5773103,46138829,15604887,33719927,11625032,0.0,0.0,119798460,53243518,11252060,1484317,4296658,5308,49516599,1,106021442.0,96628759.0,-9392683.0,606178.0,-8995580.0,-993281.0,-7782200.0,112016260.0,-10379901.0,204491008.0,177636592.0,22758.0,119798460.0
180832,5407544.0,18211436.0,27439674.0,8030583.0,0.0,13223862.0,6185229.0,1064337.0,5120892.0,19409091.0,1683126.0,26351946.0,5377994.0,2849277.0,36262343.0,18050907.0,23614378.0,22971835.0,-509418.0,19918509.0,19409091.0,1127871.0,58953.0,295137.0,264750.0,803815.0,2550526.0,2550526.0,2550526.0,58953.0,58953.0,264750.0,264750.0,803815.0,803815.0,14941622,14941622,2414351,2414351,446794,8433,438361,0,438361,0,438361,0,353091,0,353091,367393.0,367393.0,3816377,3521240,23614378,22527789,1086589,0,746802,-746802,23614378,23274591,339787,0,12841940,8794951,3132908,1508681,3626579,1541378,3001711,1397206,368697.0,0.0,22971835,13242216,2679227,1991751,1467335,67444,3523862,1,5480105.0,5762459.0,282354.0,678498.0,350658.0,-746802.0,-849205.0,23274591.0,-509418.0,19918509.0,22971835.0,0.0,22971835.0
180984,56932984.0,92691248.0,170457561.0,22933547.0,15048948.0,64778903.0,82745111.0,59441214.0,23303897.0,147524014.0,982512.0,119500511.0,17564932.0,12019698.0,150067653.0,57376405.0,35984069.0,40052540.0,-4068471.0,151592485.0,147524014.0,1317956.0,263338.0,272649.0,3148433.0,22590770.0,27593146.0,25373149.0,25373149.0,263338.0,263338.0,3280310.0,3280310.0,20238896.0,20238896.0,19716867,19716867,3421307,0,12774544,1774073,4502908,6497563,12774544,1774073,4502908,6497563,-9076339,-823524,-7548508,7439282.0,7439282.0,1249941,1635358,35984069,29742056,561930,5680083,9145387,-9145387,35984069,38887443,-8583457,5680083,9752216,5802922,3096709,1083372,12563813,4091591,9329297,3288875,5310505.0,84219.0,40052540,14350979,4077237,3531872,3751829,515140,13825483,1,67964547.0,63865774.0,-4098773.0,7069630.0,-8714460.0,-2435325.0,-1165096.0,38887444.0,-4068471.0,151592485.0,-5652244.0,15048948.0,40052540.0
181002,958038000.0,594533000.0,1759610000.0,452762000.0,298561000.0,786101000.0,520747000.0,300945000.0,219802000.0,1306848000.0,97413000.0,707968000.0,214422000.0,45286000.0,1065089000.0,470556000.0,424798000.0,446716000.0,-21918000.0,1328766000.0,1306848000.0,2431026.0,6140273.0,380438.0,13813284.0,110661536.0,133426557.0,123353990.0,125562097.0,1007366.0,1007366.0,13893195.0,13893195.0,110661536.0,108453429.0,267243000,267243000,25153236,25153236,83758434,18466434,35456000,29836000,77105000,11813000,35456000,29836000,-69950000,-35585000,-32107000,48804000.0,48804000.0,51265000,51619000,424798000,394225000,3064000,27509000,45075000,-45075000,424798000,439300000,-42011000,27509000,145630000,95235332,87222000,46999016,40404000,10105733,42851000,23879835,77923000.0,12498791.0,446716000,211975378,50819030,30088507,40592601,9326522,103913962,1,731987000.0,690797000.0,-41190000.0,29686000.0,-59754000.0,-18531000.0,17127000.0,463843000.0,-21918000.0,1328766000.0,957703626.0,298561000.0,446716000.0
181020,128761455.0,59741864.0,210004462.0,23379884.0,16685105.0,70070980.0,116553598.0,47808070.0,68745528.0,186624578.0,582882.0,96586328.0,27263477.0,2392170.0,127640919.0,67899055.0,30572289.0,47006580.0,-16434291.0,203058869.0,186624578.0,1334374.0,387684.0,198805.0,2893802.0,19328672.0,24143337.0,22703350.0,22703350.0,387684.0,387684.0,2893802.0,2893802.0,17889405.0,17889405.0,22116520,22116520,7302870,7302870,2832970,839563,1080315,913092,2518099,539563,1065444,913092,-7774548,-2618337,-5063229,5534294.0,5534294.0,362098,394085,30572289,33767080,-3929374,734583,8233999,-8233999,30572289,42001079,-12163373,734583,18029802,10605023,5950150,3802951,12133017,4727490,6814249,3175908,4079362.0,443534.0,47006580,22754906,4541744,13364849,3690829,446652,2207600,1,139945469.0,124287044.0,-15658425.0,913426.0,-7308944.0,-9262907.0,-5005501.0,42001079.0,-16434291.0,203058869.0,21231376.0,16685105.0,47006580.0
181127,91023552.0,47791868.0,145792245.0,28502887.0,234148.0,37524179.0,79765179.0,62459484.0,17305695.0,117289358.0,7274314.0,69718074.0,14844650.0,954693.0,93023481.0,45231613.0,20476026.0,30107949.0,-9631923.0,126921281.0,117289358.0,1291950.0,105032.0,352232.0,3284985.0,17302653.0,22336852.0,20912870.0,20912870.0,105032.0,105032.0,3284985.0,3284985.0,15878671.0,15878671.0,9159548,9159548,2775741,2775741,7508296,3065245,2516119,1926932,7508296,3065245,2516119,1926932,-9021569,-553864,-218228,6598823.0,6598823.0,3102955,3102955,20476026,24500680,2297891,-6322545,3526111,-3526111,20476026,28026791,-1228220,-6322545,8196878,4475556,1166779,404905,9314626,2902709,6963717,2376240,4257088.0,436385.0,30107949,10595795,2417716,3976557,2899767,690040,9528074,1,113074932.0,101507490.0,-11567442.0,3946549.0,-9234727.0,-3760000.0,-2081158.0,32192928.0,-9631923.0,126921281.0,12798015.0,234148.0,30107949.0
181297,0.0,18297114.0,47175888.0,3179546.0,1624824.0,24971183.0,19025159.0,497475.0,18527684.0,43996342.0,3037387.0,30645602.0,7270738.0,438187.0,41391914.0,23094800.0,26004537.0,24528416.0,897951.0,43098390.0,43996342.0,1394277.0,37432.0,380083.0,3114549.0,2135976.0,7062317.0,5250525.0,5250525.0,0.0,0.0,5250525.0,5250525.0,0.0,0.0,17736600,17736600,839181,839181,0,0,0,0,0,0,0,0,627380,627380,0,2262957.0,2262957.0,7601,7601,26004537,26004537,0,0,0,0,26004537,26004537,0,0,11499209,8218226,480490,168034,2439375,1631900,7621530,1734916,2487811.0,163575.0,24528416,11916651,3132198,1562731,2002790,32015,5882031,1,12862838.0,13978774.0,1115936.0,0.0,1115936.0,0.0,-26387.0,26004537.0,897951.0,43098390.0,45781634.0,1624824.0,24528416.0
181330,30000383.0,35511218.0,77234714.0,21429249.0,16679233.0,23834638.0,31970827.0,20288523.0,11682304.0,55805465.0,3087177.0,54767348.0,10757223.0,20918.0,68632666.0,33121448.0,33225092.0,32636835.0,-3110976.0,58916441.0,55805465.0,1881315.0,1490312.0,286600.0,982063.0,25058666.0,29698956.0,26527630.0,26527630.0,1490312.0,1490312.0,982063.0,982063.0,21887340.0,21887340.0,17593376,17593376,321399,321399,3113963,3113963,0,0,3113963,3113963,0,0,1185115,203678,981437,6408214.0,6408214.0,4253890,4050843,33225092,32040608,1184484,0,1124737,-1124737,33225092,33165345,59747,0,9612972,6196144,562809,238118,10838438,4035513,6645125,1985043,4977491.0,1048614.0,32636835,13503432,2744739,4562335,2283959,513004,9029366,1,26665938.0,24810728.0,-1855210.0,536248.0,-1742148.0,-1174457.0,-654531.0,33165348.0,-3110976.0,58916441.0,15773536.0,16679233.0,32636835.0
181446,76911000.0,54009000.0,153945000.0,17354000.0,10374000.0,64716000.0,71875000.0,49900000.0,21975000.0,136591000.0,6486000.0,87580000.0,12692000.0,1785000.0,108543000.0,54534000.0,43537000.0,44765000.0,-1324000.0,137915000.0,136591000.0,2354170.0,206995.0,764127.0,2171555.0,32209323.0,37706170.0,35352000.0,35352000.0,206995.0,206995.0,2171555.0,2171555.0,29855153.0,29855153.0,26910000,26910000,5398000,362000,4923000,1643000,2215000,1065000,4808000,1643000,2100000,1065000,-2783000,224000,-2996000,7345000.0,7345000.0,797000,797000,43537000,38228000,4255000,1054000,0,0,43537000,38228000,4255000,1054000,16794155,10030563,5238811,1796950,9575214,3777082,6273413,3366782,4516255.0,807247.0,44765000,19785452,6805000,4194531,2887440,235379,10857198,1,76990000.0,72527000.0,-4463000.0,1088000.0,-3281000.0,-2388000.0,2217000.0,46665000.0,-1324000.0,137915000.0,31190000.0,10374000.0,44765000.0
181604,24060995.0,50457646.0,94907455.0,4694975.0,0.0,62004609.0,28207871.0,15766021.0,12441850.0,90212480.0,5969830.0,84054723.0,10762499.0,814176.0,101601228.0,51143582.0,24745927.0,27863741.0,-3117814.0,93330294.0,90212480.0,1341600.0,761405.0,326771.0,2453152.0,4510079.0,9393007.0,6963231.0,6963231.0,0.0,0.0,6963231.0,6963231.0,0.0,0.0,16581896,16581896,646930,283706,8815776,705221,6897920,1212635,8815776,705221,6897920,1212635,-3668223,-512755,-3155468,2011181.0,2011181.0,31596,31596,24745927,19427616,4105676,1212635,0,0,24745927,19427616,4105676,1212635,10791708,8858436,524143,265096,2853757,1760852,12409528,3448886,1025663.0,140152.0,27863741,14473422,2587471,1547090,2771693,0,6484065,1,28134042.0,25358520.0,-2775522.0,1979166.0,-3700621.0,-1054067.0,-2749024.0,19427616.0,-3117814.0,93330294.0,62004609.0,0.0,27863741.0
181738,18400247.0,33104386.0,65634399.0,7700038.0,2241342.0,33911698.0,24022663.0,9087391.0,14935272.0,57934361.0,4249945.0,47454326.0,5845375.0,271306.0,57820952.0,24716566.0,28803772.0,27465596.0,1338176.0,56596185.0,57934361.0,1069241.0,1292705.0,83961.0,830869.0,5150421.0,8427197.0,5150421.0,5150421.0,1292705.0,1292705.0,830869.0,830869.0,1828547.0,1828547.0,12434054,12434054,2932449,2464330,3232554,973187,2236243,23124,3232554,973187,2236243,23124,-268396,-67329,-201067,3396688.0,3396688.0,4644041,4689402,28803772,26322714,2457934,23124,1814265,-1814265,28803772,28136979,643669,23124,8250620,4462979,2908436,1311676,5511879,1262577,5318376,2013874,5020005.0,1901406.0,27465596,11192841,4710383,4274804,1426334,101321,5759913,1,31768634.0,29755906.0,-2012728.0,870972.0,-1274710.0,-1608990.0,671383.0,28136979.0,1338176.0,56596185.0,57934361.0,2241342.0,27465596.0
181853,19849572.0,21146881.0,44284939.0,13069962.0,11102868.0,12240709.0,18974268.0,15917655.0,3056613.0,31214977.0,1104502.0,31106108.0,5196597.0,0.0,37407207.0,16260326.0,13457123.0,12262821.0,1194302.0,30020675.0,31214977.0,952339.0,445820.0,113540.0,479753.0,4227692.0,6219144.0,4962033.0,4962033.0,294589.0,294589.0,4667444.0,4667444.0,0.0,0.0,3825437,3825437,914321,914321,4639297,2340992,1662520,635785,4639297,2340992,1662520,635785,486453,486453,0,3296994.0,3296994.0,0,0,13457123,11158818,1662520,635785,2282388,-2282388,13457123,13441206,-619868,635785,3137187,1851485,643004,252230,3343504,1547255,3081612,1106610,2057514.0,159897.0,12262821,4917477,990645,813699,704665,444207,4392128,1,21464875.0,21348924.0,-115951.0,635785.0,96097.0,-847833.0,1178385.0,13441206.0,1194302.0,30020675.0,15297322.0,11102868.0,12262821.0
182634,69302364.0,51851416.0,123153780.0,31190463.0,25428394.0,32570093.0,59393224.0,51138965.0,8254259.0,91963317.0,8495996.0,72581769.0,18785735.0,321697.0,100185197.0,48333781.0,32944965.0,33726808.0,-781843.0,92745160.0,91963317.0,1133137.0,1114893.0,0.0,1925123.0,23580508.0,27753661.0,25637524.0,25637524.0,131893.0,131893.0,1925123.0,1925123.0,22447371.0,22447371.0,10235094,10235094,2268331,2268331,15473455,8346581,3928537,3198337,15473455,8346581,3928537,3198337,-8168635,-806515,-92364,12565117.0,12565117.0,571603,625334,32944965,33233942,3782442,-4071419,4037445,-4037445,32944965,37271387,-255003,-4071419,8403690,4267330,3664987,1689580,7783910,3579414,6023256,2338897,7713676.0,1843750.0,33726808,13718971,3241140,4070405,2268304,1048602,9379386,1,62446048.0,55606879.0,-6839169.0,3369146.0,-7687378.0,-2520937.0,3544579.0,37271387.0,-781843.0,92745160.0,13257425.0,25428394.0,33726808.0
182670,8236967816.0,1216680514.0,11445218952.0,1675962812.0,784650747.0,2716235578.0,7053020562.0,2093636788.0,4959383774.0,9769256140.0,150274352.0,1540589648.0,364251769.0,329355514.0,2421633993.0,1204953479.0,632665465.0,978827353.0,-273884257.0,10043140397.0,9769256140.0,3619236.0,8527975.0,0.0,73982126.0,127793542.0,213922879.0,204768162.0,204768162.0,8527975.0,8527975.0,73982126.0,73982126.0,118638825.0,118638825.0,252543440,252543440,139609451,139609451,379324172,113961988,69850311,195511873,350659073,85296889,69850311,195511873,-329542626,123197822,16636016,90135014.0,90135014.0,6088287,17032101,632665465,830987543,36018499,-234340577,170070621,-174601401,632665465,1001058164,-138582902,-229809797,203152546,112879342,239201285,99291014,131079021,43375713,108586406,57648219,97440323.0,17009247.0,978827353,396827785,116430587,70897085,64609797,29606542,300455557,1,8484189450.0,8065742786.0,-418446664.0,122279860.0,-269234227.0,-335600131.0,145201422.0,984250816.0,-273884257.0,10043140397.0,6980478917.0,784650747.0,978827353.0
182795,21224074.0,43846779.0,94215029.0,47162314.0,30057425.0,37004266.0,10048449.0,8042701.0,2005748.0,47052715.0,17049780.0,66527972.0,19728358.0,738824.0,111411527.0,67564748.0,53524009.0,53593771.0,-69762.0,47122477.0,47052715.0,1533891.0,2364988.0,218500.0,320864.0,32936833.0,37375076.0,32692316.0,33257697.0,2364988.0,2364988.0,701000.0,701000.0,28439318.0,27873937.0,29126117,29126117,2217254,159065,5478985,4533098,453004,492883,5478985,4533098,453004,492883,-1944765,-925914,-983114,14319007.0,14319007.0,4045783,1388906,53524009,48600279,4395110,528620,0,0,53524009,48600279,4395110,528620,16752207,10390096,7090240,2046994,13362475,4985906,6441770,2627962,9947079.0,35523.0,53593771,20086481,5869168,7791733,4742071,1241744,13862574,1,22547105.0,21224074.0,-1323031.0,375000.0,444000.0,-819000.0,453680.0,55240563.0,-69762.0,47122477.0,47052715.0,36035335.0,53593771.0
182980,26915171.0,47252055.0,96223111.0,37755041.0,27396126.0,21605113.0,36862957.0,24059188.0,12803769.0,58468070.0,6991605.0,68001504.0,18057035.0,561432.0,93611576.0,46359521.0,50643905.0,55495210.0,-4851305.0,63319375.0,58468070.0,2702347.0,3754066.0,0.0,843532.0,22356098.0,29656043.0,23650442.0,23650442.0,304812.0,304812.0,843532.0,843532.0,22359598.0,22359598.0,35390941,35390941,3845463,3845463,3251556,898299,-156885,2510142,3251556,898299,-156885,2510142,-4237136,-1091187,-3145949,8641449.0,8641449.0,3751632,3751632,50643905,51436597,-3302834,2510142,2233126,-2233126,50643905,53669723,-5535960,2510142,15006383,10247281,8943602,2248342,11368786,6125256,11457995,3612352,6840721.0,52200.0,55495210,22569655,4071884,7438435,3520047,1044174,16851015,1,32372160.0,29784827.0,-2587333.0,2510142.0,-4260206.0,-617823.0,-2421276.0,55077040.0,-4851305.0,63319375.0,17593308.0,8572322.0,55495210.0
183026,491689668.0,416697694.0,1488216883.0,421119007.0,238410626.0,1007793573.0,59304303.0,38246486.0,21057817.0,1067097876.0,46090097.0,418496008.0,87244192.0,31310668.0,585035617.0,168337923.0,1187590090.0,1103834609.0,80896218.0,986201658.0,1067097876.0,195906669.0,87046255.0,1200208.0,2852971.0,52005781.0,339011884.0,61913179.0,61913179.0,7054427.0,7054427.0,2852971.0,2852971.0,52005781.0,52005781.0,1091554127,1091554127,96507715,96507715,3852618,353257,1035726,2463635,3593550,94189,1035726,2463635,-34100068,-30470668,-3629400,29775698.0,29775698.0,0,0,1187590090,1187720129,-2593674,2463635,3922594,-3922594,1187590090,1191642723,-6516268,2463635,170832789,147369069,165521844,95118930,477014437,125525288,264544816,88783123,25920723.0,3341066.0,1103834609,460137476,100120401,12856350,21662890,10989678,498067814,1,57110079.0,54413950.0,-2696129.0,2466060.0,-3720837.0,-1441352.0,118278782.0,1222113391.0,80896218.0,986201658.0,888810813.0,238410626.0,1103834609.0
183211,54803505.0,70259311.0,141304994.0,48065417.0,39294122.0,72620066.0,20619511.0,12974937.0,7644574.0,93239577.0,3103220.0,85581356.0,18793175.0,4140925.0,111618676.0,41359365.0,40830467.0,40543728.0,286739.0,92952838.0,93239577.0,1868901.0,209603.0,0.0,954576.0,15825744.0,18858824.0,16989923.0,16989923.0,209603.0,209603.0,14911419.0,14911419.0,1868901.0,1868901.0,30643597,30643597,3818684,2736400,1607876,587282,237543,783051,1607876,587282,237543,783051,-4536790,-2549841,-1937559,5586165.0,5586165.0,3303300,5516244,40830467,42927482,-2830676,733661,0,0,40830467,42927482,-2830676,733661,15823678,9406430,4430578,1072492,7346773,3707855,8103075,1701507,4839624.0,437378.0,40543728,16325662,3256887,2135296,3054897,1243360,14527626,1,46188018.0,39862999.0,-6325019.0,753051.0,-5232429.0,-1845641.0,4855623.0,46654837.0,286739.0,92952838.0,72620066.0,39294122.0,40543728.0
183239,192801489.0,106304545.0,338797413.0,92340728.0,78753763.0,151331299.0,95125386.0,58591405.0,36533981.0,246456685.0,15811165.0,146890912.0,46334412.0,3596816.0,212633305.0,106328760.0,63498643.0,84707883.0,-21209240.0,274661339.0,246456685.0,1014999.0,226420.0,0.0,4122472.0,45471441.0,50835332.0,48899835.0,50835331.0,226420.0,226420.0,4122472.0,4122472.0,45471440.0,43535944.0,37610494,37610494,6274608,6274608,11970160,1274538,5073871,5621751,11970160,1274538,5073871,5621751,-23654252,-14150445,-9503807,28396994.0,28396994.0,2900639,1402279,63498643,60808468,-4305239,6995414,6302775,-6302775,63498643,67111243,-10608014,6995414,29905856,17490507,7139795,2599003,16105462,6813392,13431491,5283341,16536668.0,2876942.0,84707883,35063185,11079851,6889637,6335266,2897718,22442226,1,219981962.0,192714136.0,-27267826.0,4874666.0,-23597826.0,-8544666.0,-16178140.0,86256088.0,-21209240.0,274661339.0,9666463.0,78753763.0,84707883.0
183275,3327279.0,2875003.0,7226691.0,1720015.0,0.0,2922530.0,2584146.0,2273154.0,310992.0,5506676.0,1292269.0,3164270.0,760040.0,129519.0,5346098.0,2471095.0,3178644.0,3125337.0,53307.0,5453369.0,5506676.0,152314.0,6627.0,4000.0,0.0,1518322.0,1681263.0,1520508.0,1520508.0,6627.0,6627.0,0.0,0.0,1357567.0,1357567.0,603572,603572,158941,158941,1484556,1216124,196600,71832,1484556,1216124,196600,71832,-246574,-43527,-157787,791354.0,791354.0,386795,386795,3178644,3113259,38813,26572,1019290,-1019290,3178644,4132549,-980477,26572,949931,407962,74334,4111,185278,103809,556067,286972,1185996.0,353272.0,3125337,1257769,227993,348703,126237,80342,1084293,1,2248559.0,3248174.0,999615.0,1200929.0,-201314.0,0.0,1007212.0,4132549.0,53307.0,5453369.0,3233522.0,0.0,3125337.0
183804,44224967.0,115334743.0,232963405.0,57843882.0,25662127.0,162755076.0,12364447.0,3713947.0,8650500.0,175119523.0,25787692.0,109405994.0,15569215.0,12018441.0,162781342.0,47446599.0,102966638.0,78764089.0,23764642.0,151354881.0,175119523.0,11914026.0,17471417.0,7806941.0,0.0,84386512.0,121578896.0,58879222.0,62474109.0,0.0,0.0,0.0,0.0,62474109.0,58879222.0,25157016,25157016,17277415,261546,41170442,40679227,491215,0,41170442,40679227,491215,0,-1517397,-927879,0,20613248.0,20613248.0,256914,256914,102966638,86049072,17507084,-589518,19542153,-19891264,102966638,105591225,-2384180,-240407,9237679,3924917,1860740,933629,4510285,2622747,9223518,5215851,14645690.0,636559.0,78764089,13668442,4073602,8380615,3212451,989437,48439542,1,14863777.0,13167967.0,-1695810.0,14520.0,-1510330.0,-200000.0,25841122.0,105591225.0,23764642.0,151354881.0,90487794.0,25662127.0,78764089.0
183822,15363493.0,62546034.0,93884575.0,35688980.0,32547702.0,42943288.0,15252307.0,10361065.0,4891242.0,58195595.0,3327045.0,101744917.0,18088103.0,21182.0,123181247.0,60635213.0,34652247.0,39069633.0,-4417385.0,62612978.0,58195595.0,4663532.0,287063.0,8587010.0,1394816.0,13974381.0,28906802.0,15840070.0,15840070.0,33000.0,33000.0,712059.0,712059.0,15095011.0,15095011.0,20838580,20838580,6477527,6477527,1872934,1193122,265732,414080,1872934,1193122,265732,414080,-2015244,-286959,-1728285,5011231.0,5011231.0,0,775036,34652247,36475756,-1823509,0,0,1604111,34652247,36475756,-219398,-1604111,11371861,7610189,2723361,1453136,6921414,3185623,8855919,3317565,4634177.0,376132.0,39069633,15942645,4652470,1816894,3850132,1287977,11519515,1,17019652.0,14833362.0,-2186290.0,414080.0,-2070641.0,-529729.0,-1588757.0,37480876.0,-4417385.0,62612978.0,58195595.0,32547702.0,39069633.0
183910,10152000.0,34383000.0,60730000.0,28101000.0,19309000.0,24582000.0,8047000.0,6067000.0,1980000.0,32629000.0,7224000.0,59200000.0,15290000.0,277000.0,81991000.0,47608000.0,48962000.0,50210000.0,-1248000.0,33877000.0,32629000.0,4127000.0,3095000.0,8466000.0,167000.0,34203000.0,50058000.0,34370000.0,34370000.0,3095000.0,3095000.0,167000.0,167000.0,18515000.0,18515000.0,29381000,29381000,11581000,11581000,1080000,436000,644000,0,1080000,436000,644000,0,-1602000,-621000,-981000,7703000.0,7703000.0,272000,272000,48962000,49299000,-337000,0,-488000,488000,48962000,48811000,151000,0,14950000,9755000,4330000,1897000,6022000,2084000,16680000,4904000,8228000.0,927000.0,50210000,19567000,4856000,4655000,2827000,739000,17566000,1,10750000.0,10143000.0,-607000.0,281000.0,-1345000.0,-167000.0,-423000.0,49983000.0,-1248000.0,33877000.0,11720000.0,19309000.0,50210000.0
